id|type|name|legend|is_other_wargear|faction_id|description|
000007972||Explodes||false|RaH|When this TRANSPORT model is destroyed, roll one D6 before any embarked models disembark and before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D6 mortal wounds.|
000007973||Grav-chute Insertion||false|AM|In your Movement phase, when this TRANSPORT model makes a Normal Move, one or more units embarked within it can disembark at any point during that move. If they do so:Models in those units must be set up more than 9"" away from any enemy models. MILITARUM TEMPESTUS models in those units must be set up more than 6"" away from any enemy models.If this TRANSPORT model moves 20"" or more this phase, roll one D6 for each model that disembarks using this ability (excluding MILITARUM TEMPESTUS models), before setting that model up. On a 1, that model is destroyed.Models in those units count as having made a Normal Move this phase; they cannot move further this phase and can never use rules that would allow them to count as having Remained Stationary this turn. In addition, those units cannot declare a charge this turn, but can otherwise act normally (shoot, fight, etc.) this turn.|
000007973||Grav-chute Insertion||false|RaH|In your Movement phase, when this TRANSPORT model makes a Normal Move, one or more units embarked within it can disembark at any point during that move. If they do so:Models in those units must be set up more than 9"" away from any enemy models. MILITARUM TEMPESTUS models in those units must be set up more than 6"" away from any enemy models.If this TRANSPORT model moves 20"" or more this phase, roll one D6 for each model that disembarks using this ability (excluding MILITARUM TEMPESTUS models), before setting that model up. On a 1, that model is destroyed.Models in those units count as having made a Normal Move this phase; they cannot move further this phase and can never use rules that would allow them to count as having Remained Stationary this turn. In addition, those units cannot declare a charge this turn, but can otherwise act normally (shoot, fight, etc.) this turn.|
000007974||Terrain Feature||false|AM|After this model is set up, it is treated as an Area Terrain feature with the following terrain traits, as described in the Warhammer 40,000 Core Book: Defence LineLight CoverHeavy CoverDefensible|
000007975||Reinforced Construction||false|AM|Each time a ranged attack is allocated to a model while it is receiving the benefits of cover from this terrain feature, worsen the Armour Penetration characteristic of that attack by 1 (to a minimum of 0).|
000007976||Storm Troopers||false|AM|Each time a model in this unit makes an attack, an unmodified hit roll of 6 scores 1 additional hit.|
000007977||Refractor Field||false|AM|The TEMPESTOR PRIME model has a 5+ invulnerable save.|
000007978||Tempestus command rod||true|AM|The bearer knows Prefectus Orders in addition to Regimental Orders. The bearer can only issue Prefectus Orders to TEMPESTUS SCIONS units; when doing so, for the purposes of the Regimental Tactics ability, you can only select other friendly TEMPESTUS SCIONS units within 6"" of the unit originally selected for that Order to also be affected by that Order.|
000007979||Munitorum Restrictions||false|AM|If your army is Battle-forged, then for each Detachment in your army, you cannot include more TAUROX PRIME models in that Detachment than there are MILITARUM TEMPESTUS INFANTRY units in that Detachment.|
000008044||Putrid Explosion||false|DG|When this model is destroyed, roll one D6 before removing it from play. On a 4+ it explodes, and each unit (excluding NURGLE units) within 6"" suffers 1 mortal wound.|
000008046||Deathwatch teleport homer||true|SM|Once per battle, at the start of your Movement phase, you can remove this unit from the battlefield and then, in the Reinforcements step of your next Movement phase, you can set this unit back up on the battlefield, anywhere wholly within your own deployment zone and more than 9"" away from any enemy models, or anywhere within 3"" of a friendly DEATHWATCH model and more than 9"" away from any enemy models. If the battle ends and this unit is not on the battlefield, it is destroyed. If this unit has split into two units because of its Combat Squads ability, only one of those units can use the Deathwatch Teleport Homer ability.We recommend placing a Deathwatch Teleport Homer model next to the unit as a reminder, removing it once this ability has been used (a Deathwatch Teleport Homer does not count as a model for any rules purposes).|
000008049|Abilities|Agent of the Imperium||false|AoI|If your army is Battle-forged, you can include one AGENT OF THE IMPERIUM unit in each IMPERIUM (excluding FALLEN units) Patrol, Boarding Patrol, Battalion, Brigade and Arks of Omen Detachment in your army without those units taking up Battlefield Role slots in those Detachments. The inclusion of an AGENT OF THE IMPERIUM unit does not prevent other units from their Detachment benefiting from Detachment abilities (e.g. Chapter Tactics), and it does not prevent other units from your army benefiting from abilities that require every model in your army to have that ability (e.g. Combat Doctrines). An AGENT OF THE IMPERIUM unit included in a Patrol, Boarding Patrol, Battalion, Brigade or Arks of Omen Detachment in this manner is ignored for any rules that state all units from that Detachment must have at least one Faction keyword in common (e.g. in a matched play game), and when determining your Army Faction.An AGENT OF THE IMPERIUM unit can never be included in a BROOD BROTHERS Detachment.|
000008051|Abilities|Independent Operative||false|AoI|Units with the OFFICIO ASSASSINORUM keyword gain the abilities below:This unit can never have a Warlord Trait.During deployment, you can set up this unit in concealment instead of placing it on the battlefield. If you do, then in the Reinforcements step of one of your Movement phases you can set up this unit anywhere on the battlefield that is more than 9"" away from any enemy models.|
000008052|Abilities|Authority of the Inquisition||false|AoI|INFANTRY units with this ability can embark within any IMPERIUM TRANSPORT model, even if that model normally only permits models with other Faction keywords to do so. All other restrictions apply normally (e.g. TERMINATOR models can only embark within TRANSPORTS that allow TERMINATOR models to do so).If your army is Battle-forged, no more than one INQUISITOR unit can be included in each INQUISITON Detachment (i.e. a Detachment that includes only INQUISITION units).|
000008053|Abilities|Unquestionable Wisdom (Aura)||false|AoI|While a friendly IMPERIUM unit is within 6"" of this model, models in that unit can use this model’s Leadership characteristic instead of their own.|
000008054|Abilities|Quarry||false|AoI|Units with the ORDO MALLEUS, ORDO HERETICUS, ORDO XENOS or ORDO MINORIS keyword gain the relevant ability below:ORDO MALLEUS: When resolving an attack made by a model in this unit that targets a CHAOS or DAEMON unit, you can re-roll the hit roll and you can re-roll the wound roll.ORDO HERETICUS: When resolving an attack made by a model in this unit that targets a CHAOS or PSYKER unit, you can re-roll the hit roll and you can re-roll the wound roll.ORDO XENOS: When resolving an attack made by a model in this unit that targets a unit that is not CHAOS, IMPERIUM or UNALIGNED unit, you can re-roll the hit roll and you can re-roll the wound roll.ORDO MINORIS: When resolving an attack made by a model in this unit that targets a CHARACTER unit, you can re-roll the hit roll and you can re-roll the wound roll.|
